Date,Magasin,Produit_ID,Quantité_vendue,Canal
2024-02-02,Magasin_1,Produit_6,5,Sur place
2024-02-02,Magasin_1,Produit_10,6,Sur place
2024-02-02,Magasin_1,Produit_4,2,À emporter
2024-02-02,Magasin_1,Produit_20,3,Sur place
2024-02-02,Magasin_1,Produit_14,3,Sur place
2024-02-02,Magasin_1,Produit_16,7,À emporter
2024-02-02,Magasin_1,Produit_3,5,À emporter
2024-02-02,Magasin_1,Produit_13,2,Sur place
2024-02-02,Magasin_1,Produit_9,2,À emporter
2024-02-02,Magasin_2,Produit_8,7,Sur place
2024-02-02,Magasin_2,Produit_1,8,Sur place
2024-02-02,Magasin_2,Produit_4,4,Sur place
2024-02-02,Magasin_2,Produit_14,4,Sur place
2024-02-02,Magasin_2,Produit_13,4,À emporter
2024-02-02,Magasin_2,Produit_3,3,Sur place
2024-02-02,Magasin_2,Produit_15,4,Sur place
2024-02-02,Magasin_2,Produit_18,6,Sur place
2024-02-02,Magasin_2,Produit_6,5,À emporter
2024-02-02,Magasin_2,Produit_17,5,À emporter
2024-02-02,Magasin_3,Produit_2,3,À emporter
2024-02-02,Magasin_3,Produit_20,6,Sur place
2024-02-02,Magasin_3,Produit_18,4,Sur place
2024-02-02,Magasin_3,Produit_11,2,À emporter
2024-02-02,Magasin_3,Produit_1,5,Sur place
2024-02-02,Magasin_3,Produit_16,7,À emporter
2024-02-02,Magasin_3,Produit_14,8,À emporter
2024-02-02,Magasin_3,Produit_3,0,Sur place
2024-02-02,Magasin_3,Produit_13,5,Sur place
2024-02-02,Magasin_3,Produit_4,4,À emporter
2024-02-02,Magasin_4,Produit_4,6,Sur place
2024-02-02,Magasin_4,Produit_15,4,Sur place
2024-02-02,Magasin_4,Produit_8,7,Sur place
2024-02-02,Magasin_4,Produit_12,2,Sur place
2024-02-02,Magasin_4,Produit_10,3,À emporter
2024-02-02,Magasin_4,Produit_11,3,À emporter
2024-02-02,Magasin_4,Produit_2,5,Sur place
2024-02-02,Magasin_4,Produit_5,6,Sur place
2024-02-02,Magasin_4,Produit_14,9,À emporter
2024-02-02,Magasin_4,Produit_17,6,À emporter
2024-02-02,Magasin_5,Produit_1,7,À emporter
2024-02-02,Magasin_5,Produit_9,2,À emporter
2024-02-02,Magasin_5,Produit_18,2,Sur place
2024-02-02,Magasin_5,Produit_19,8,À emporter
2024-02-02,Magasin_5,Produit_12,8,Sur place
2024-02-02,Magasin_5,Produit_4,8,Sur place
2024-02-02,Magasin_5,Produit_10,7,À emporter
2024-02-02,Magasin_5,Produit_20,6,Sur place
2024-02-02,Magasin_5,Produit_7,2,Sur place
2024-02-02,Magasin_5,Produit_3,7,Sur place
2024-02-03,Magasin_1,Produit_7,6,Sur place
2024-02-03,Magasin_1,Produit_12,5,Sur place
2024-02-03,Magasin_1,Produit_8,6,À emporter
2024-02-03,Magasin_1,Produit_4,4,Sur place
2024-02-03,Magasin_1,Produit_14,4,Sur place
2024-02-03,Magasin_1,Produit_10,4,À emporter
2024-02-03,Magasin_1,Produit_18,5,À emporter
2024-02-03,Magasin_1,Produit_17,4,À emporter
2024-02-03,Magasin_1,Produit_5,7,À emporter
2024-02-03,Magasin_1,Produit_11,2,À emporter
2024-02-03,Magasin_2,Produit_11,4,À emporter
2024-02-03,Magasin_2,Produit_18,1,À emporter
2024-02-03,Magasin_2,Produit_17,6,Sur place
2024-02-03,Magasin_2,Produit_14,1,À emporter
2024-02-03,Magasin_2,Produit_12,6,Sur place
2024-02-03,Magasin_2,Produit_20,6,Sur place
2024-02-03,Magasin_2,Produit_6,0,Sur place
2024-02-03,Magasin_2,Produit_13,6,Sur place
2024-02-03,Magasin_2,Produit_7,1,Sur place
2024-02-03,Magasin_2,Produit_1,4,Sur place
2024-02-03,Magasin_3,Produit_19,6,À emporter
2024-02-03,Magasin_3,Produit_18,7,Sur place
2024-02-03,Magasin_3,Produit_17,6,Sur place
2024-02-03,Magasin_3,Produit_12,3,À emporter
2024-02-03,Magasin_3,Produit_15,7,À emporter
2024-02-03,Magasin_3,Produit_16,6,Sur place
2024-02-03,Magasin_3,Produit_4,5,Sur place
2024-02-03,Magasin_3,Produit_20,7,Sur place
2024-02-03,Magasin_3,Produit_5,4,À emporter
2024-02-03,Magasin_3,Produit_9,7,Sur place
2024-02-03,Magasin_4,Produit_18,1,À emporter
2024-02-03,Magasin_4,Produit_17,2,À emporter
2024-02-03,Magasin_4,Produit_2,2,Sur place
2024-02-03,Magasin_4,Produit_20,6,À emporter
2024-02-03,Magasin_4,Produit_3,8,Sur place
2024-02-03,Magasin_4,Produit_12,6,Sur place
2024-02-03,Magasin_4,Produit_9,0,Sur place
2024-02-03,Magasin_4,Produit_16,10,Sur place
2024-02-03,Magasin_4,Produit_6,2,À emporter
2024-02-03,Magasin_4,Produit_5,5,À emporter
2024-02-03,Magasin_5,Produit_15,8,Sur place
2024-02-03,Magasin_5,Produit_2,5,Sur place
2024-02-03,Magasin_5,Produit_4,4,À emporter
2024-02-03,Magasin_5,Produit_3,3,Sur place
2024-02-03,Magasin_5,Produit_16,7,Sur place
2024-02-03,Magasin_5,Produit_20,7,À emporter
2024-02-03,Magasin_5,Produit_6,3,Sur place
2024-02-03,Magasin_5,Produit_11,3,À emporter
2024-02-03,Magasin_5,Produit_8,2,Sur place
2024-02-03,Magasin_5,Produit_18,2,Sur place
2024-02-04,Magasin_1,Produit_17,7,À emporter
2024-02-04,Magasin_1,Produit_1,4,Sur place
2024-02-04,Magasin_1,Produit_19,1,À emporter
2024-02-04,Magasin_1,Produit_13,3,Sur place
2024-02-04,Magasin_1,Produit_4,10,Sur place
2024-02-04,Magasin_1,Produit_20,3,À emporter
2024-02-04,Magasin_1,Produit_12,6,Sur place
2024-02-04,Magasin_1,Produit_3,4,À emporter
2024-02-04,Magasin_1,Produit_9,5,Sur place
2024-02-04,Magasin_1,Produit_6,3,Sur place
2024-02-04,Magasin_2,Produit_8,7,Sur place
2024-02-04,Magasin_2,Produit_13,5,Sur place
2024-02-04,Magasin_2,Produit_10,2,Sur place
2024-02-04,Magasin_2,Produit_19,6,À emporter
2024-02-04,Magasin_2,Produit_5,3,Sur place
2024-02-04,Magasin_2,Produit_16,2,Sur place
2024-02-04,Magasin_2,Produit_17,7,À emporter
2024-02-04,Magasin_2,Produit_9,6,À emporter
2024-02-04,Magasin_2,Produit_15,3,À emporter
2024-02-04,Magasin_2,Produit_11,5,À emporter
2024-02-04,Magasin_3,Produit_18,7,À emporter
2024-02-04,Magasin_3,Produit_5,4,Sur place
2024-02-04,Magasin_3,Produit_4,4,Sur place
2024-02-04,Magasin_3,Produit_3,3,Sur place
2024-02-04,Magasin_3,Produit_8,6,À emporter
2024-02-04,Magasin_3,Produit_9,4,À emporter
2024-02-04,Magasin_3,Produit_15,5,Sur place
2024-02-04,Magasin_3,Produit_17,7,À emporter
2024-02-04,Magasin_3,Produit_13,4,À emporter
2024-02-04,Magasin_3,Produit_1,3,À emporter
2024-02-04,Magasin_4,Produit_2,1,Sur place
2024-02-04,Magasin_4,Produit_7,5,À emporter
2024-02-04,Magasin_4,Produit_14,8,Sur place
2024-02-04,Magasin_4,Produit_13,5,À emporter
2024-02-04,Magasin_4,Produit_5,5,À emporter
2024-02-04,Magasin_4,Produit_3,3,Sur place
2024-02-04,Magasin_4,Produit_10,3,Sur place
2024-02-04,Magasin_4,Produit_17,6,À emporter
2024-02-04,Magasin_4,Produit_16,5,À emporter
2024-02-04,Magasin_4,Produit_8,7,Sur place
2024-02-04,Magasin_5,Produit_9,6,À emporter
2024-02-04,Magasin_5,Produit_2,8,Sur place
2024-02-04,Magasin_5,Produit_4,8,Sur place
2024-02-04,Magasin_5,Produit_12,8,Sur place
2024-02-04,Magasin_5,Produit_20,9,À emporter
2024-02-04,Magasin_5,Produit_19,5,À emporter
2024-02-04,Magasin_5,Produit_8,3,À emporter
2024-02-04,Magasin_5,Produit_17,4,Sur place
2024-02-04,Magasin_5,Produit_16,5,Sur place
2024-02-04,Magasin_5,Produit_5,6,À emporter
2024-02-05,Magasin_1,Produit_16,7,Sur place
2024-02-05,Magasin_1,Produit_14,4,Sur place
2024-02-05,Magasin_1,Produit_13,6,À emporter
2024-02-05,Magasin_1,Produit_19,13,À emporter
2024-02-05,Magasin_1,Produit_6,3,À emporter
2024-02-05,Magasin_1,Produit_17,7,Sur place
2024-02-05,Magasin_1,Produit_5,7,À emporter
2024-02-05,Magasin_1,Produit_4,2,Sur place
2024-02-05,Magasin_1,Produit_2,5,À emporter
2024-02-05,Magasin_1,Produit_9,2,À emporter
2024-02-05,Magasin_2,Produit_13,4,Sur place
2024-02-05,Magasin_2,Produit_9,3,À emporter
2024-02-05,Magasin_2,Produit_16,3,À emporter
2024-02-05,Magasin_2,Produit_8,1,Sur place
2024-02-05,Magasin_2,Produit_15,7,Sur place
2024-02-05,Magasin_2,Produit_6,4,Sur place
2024-02-05,Magasin_2,Produit_7,9,Sur place
2024-02-05,Magasin_2,Produit_17,4,Sur place
2024-02-05,Magasin_2,Produit_1,6,À emporter
2024-02-05,Magasin_2,Produit_18,3,À emporter
2024-02-05,Magasin_3,Produit_9,8,Sur place
2024-02-05,Magasin_3,Produit_18,6,Sur place
2024-02-05,Magasin_3,Produit_2,5,À emporter
2024-02-05,Magasin_3,Produit_11,3,Sur place
2024-02-05,Magasin_3,Produit_8,11,À emporter
2024-02-05,Magasin_3,Produit_19,7,Sur place
2024-02-05,Magasin_3,Produit_13,6,Sur place
2024-02-05,Magasin_3,Produit_4,6,À emporter
2024-02-05,Magasin_3,Produit_15,6,À emporter
2024-02-05,Magasin_3,Produit_10,6,À emporter
2024-02-05,Magasin_4,Produit_17,5,Sur place
2024-02-05,Magasin_4,Produit_11,8,À emporter
2024-02-05,Magasin_4,Produit_13,6,Sur place
2024-02-05,Magasin_4,Produit_2,8,À emporter
2024-02-05,Magasin_4,Produit_19,13,À emporter
2024-02-05,Magasin_4,Produit_10,4,À emporter
2024-02-05,Magasin_4,Produit_18,1,Sur place
2024-02-05,Magasin_4,Produit_1,4,Sur place
2024-02-05,Magasin_4,Produit_7,2,À emporter
2024-02-05,Magasin_4,Produit_20,7,Sur place
2024-02-05,Magasin_5,Produit_13,4,Sur place
2024-02-05,Magasin_5,Produit_12,5,Sur place
2024-02-05,Magasin_5,Produit_14,8,À emporter
2024-02-05,Magasin_5,Produit_7,6,Sur place
2024-02-05,Magasin_5,Produit_2,5,Sur place
2024-02-05,Magasin_5,Produit_19,2,Sur place
2024-02-05,Magasin_5,Produit_16,6,À emporter
2024-02-05,Magasin_5,Produit_20,5,Sur place
2024-02-05,Magasin_5,Produit_11,6,Sur place
2024-02-05,Magasin_5,Produit_17,3,À emporter
2024-02-06,Magasin_1,Produit_13,6,Sur place
2024-02-06,Magasin_1,Produit_6,6,Sur place
2024-02-06,Magasin_1,Produit_1,4,À emporter
2024-02-06,Magasin_1,Produit_18,7,À emporter
2024-02-06,Magasin_1,Produit_19,4,À emporter
2024-02-06,Magasin_1,Produit_7,0,Sur place
2024-02-06,Magasin_1,Produit_4,9,Sur place
2024-02-06,Magasin_1,Produit_16,1,À emporter
2024-02-06,Magasin_1,Produit_11,6,À emporter
2024-02-06,Magasin_1,Produit_8,4,Sur place
2024-02-06,Magasin_2,Produit_1,5,Sur place
2024-02-06,Magasin_2,Produit_17,6,À emporter
2024-02-06,Magasin_2,Produit_18,8,Sur place
2024-02-06,Magasin_2,Produit_5,4,Sur place
2024-02-06,Magasin_2,Produit_14,5,Sur place
2024-02-06,Magasin_2,Produit_12,10,À emporter
2024-02-06,Magasin_2,Produit_9,5,Sur place
2024-02-06,Magasin_2,Produit_15,7,Sur place
2024-02-06,Magasin_2,Produit_8,6,Sur place
2024-02-06,Magasin_2,Produit_10,4,À emporter
2024-02-06,Magasin_3,Produit_18,3,À emporter
2024-02-06,Magasin_3,Produit_19,5,Sur place
2024-02-06,Magasin_3,Produit_9,4,Sur place
2024-02-06,Magasin_3,Produit_3,4,Sur place
2024-02-06,Magasin_3,Produit_20,5,Sur place
2024-02-06,Magasin_3,Produit_8,2,À emporter
2024-02-06,Magasin_3,Produit_7,7,À emporter
2024-02-06,Magasin_3,Produit_17,3,Sur place
2024-02-06,Magasin_3,Produit_4,5,Sur place
2024-02-06,Magasin_3,Produit_10,6,À emporter
2024-02-06,Magasin_4,Produit_16,8,Sur place
2024-02-06,Magasin_4,Produit_15,5,Sur place
2024-02-06,Magasin_4,Produit_13,3,Sur place
2024-02-06,Magasin_4,Produit_5,3,Sur place
2024-02-06,Magasin_4,Produit_2,5,À emporter
2024-02-06,Magasin_4,Produit_19,7,À emporter
2024-02-06,Magasin_4,Produit_1,5,À emporter
2024-02-06,Magasin_4,Produit_12,5,Sur place
2024-02-06,Magasin_4,Produit_4,10,À emporter
2024-02-06,Magasin_4,Produit_17,2,Sur place
2024-02-06,Magasin_5,Produit_10,6,Sur place
2024-02-06,Magasin_5,Produit_6,7,À emporter
2024-02-06,Magasin_5,Produit_5,4,À emporter
2024-02-06,Magasin_5,Produit_14,11,À emporter
2024-02-06,Magasin_5,Produit_11,5,Sur place
2024-02-06,Magasin_5,Produit_3,4,À emporter
2024-02-06,Magasin_5,Produit_15,1,Sur place
2024-02-06,Magasin_5,Produit_7,11,À emporter
2024-02-06,Magasin_5,Produit_13,3,Sur place
2024-02-06,Magasin_5,Produit_2,2,À emporter
2024-02-07,Magasin_1,Produit_20,7,Sur place
2024-02-07,Magasin_1,Produit_18,5,À emporter
2024-02-07,Magasin_1,Produit_4,1,Sur place
2024-02-07,Magasin_1,Produit_8,6,À emporter
2024-02-07,Magasin_1,Produit_14,4,Sur place
2024-02-07,Magasin_1,Produit_19,9,À emporter
2024-02-07,Magasin_1,Produit_6,4,À emporter
2024-02-07,Magasin_1,Produit_3,9,À emporter
2024-02-07,Magasin_1,Produit_13,5,Sur place
2024-02-07,Magasin_1,Produit_7,2,À emporter
2024-02-07,Magasin_2,Produit_3,8,À emporter
2024-02-07,Magasin_2,Produit_19,2,Sur place
2024-02-07,Magasin_2,Produit_18,7,Sur place
2024-02-07,Magasin_2,Produit_16,9,À emporter
2024-02-07,Magasin_2,Produit_6,3,Sur place
2024-02-07,Magasin_2,Produit_4,3,Sur place
2024-02-07,Magasin_2,Produit_17,6,Sur place
2024-02-07,Magasin_2,Produit_15,7,À emporter
2024-02-07,Magasin_2,Produit_7,2,À emporter
2024-02-07,Magasin_2,Produit_10,9,À emporter
2024-02-07,Magasin_3,Produit_18,5,Sur place
2024-02-07,Magasin_3,Produit_11,5,Sur place
2024-02-07,Magasin_3,Produit_2,3,Sur place
2024-02-07,Magasin_3,Produit_16,6,À emporter
2024-02-07,Magasin_3,Produit_5,6,Sur place
2024-02-07,Magasin_3,Produit_14,4,Sur place
2024-02-07,Magasin_3,Produit_8,6,À emporter
2024-02-07,Magasin_3,Produit_4,8,Sur place
2024-02-07,Magasin_3,Produit_3,4,À emporter
2024-02-07,Magasin_3,Produit_17,6,Sur place
2024-02-07,Magasin_4,Produit_12,4,Sur place
2024-02-07,Magasin_4,Produit_18,9,Sur place
2024-02-07,Magasin_4,Produit_5,5,À emporter
2024-02-07,Magasin_4,Produit_13,7,Sur place
2024-02-07,Magasin_4,Produit_20,2,À emporter
2024-02-07,Magasin_4,Produit_4,4,Sur place
2024-02-07,Magasin_4,Produit_15,4,Sur place
2024-02-07,Magasin_4,Produit_10,7,Sur place
2024-02-07,Magasin_4,Produit_8,3,Sur place
2024-02-07,Magasin_4,Produit_11,4,À emporter
2024-02-07,Magasin_5,Produit_3,3,À emporter
2024-02-07,Magasin_5,Produit_16,3,À emporter
2024-02-07,Magasin_5,Produit_11,2,Sur place
2024-02-07,Magasin_5,Produit_13,10,Sur place
2024-02-07,Magasin_5,Produit_2,3,Sur place
2024-02-07,Magasin_5,Produit_17,2,À emporter
2024-02-07,Magasin_5,Produit_9,6,Sur place
2024-02-07,Magasin_5,Produit_18,4,À emporter
2024-02-07,Magasin_5,Produit_5,6,À emporter
2024-02-07,Magasin_5,Produit_19,2,Sur place
2024-02-08,Magasin_1,Produit_16,4,À emporter
2024-02-08,Magasin_1,Produit_4,9,Sur place
2024-02-08,Magasin_1,Produit_18,10,Sur place
2024-02-08,Magasin_1,Produit_17,5,À emporter
2024-02-08,Magasin_1,Produit_2,2,Sur place
2024-02-08,Magasin_1,Produit_15,3,Sur place
2024-02-08,Magasin_1,Produit_19,7,Sur place
2024-02-08,Magasin_1,Produit_5,6,Sur place
2024-02-08,Magasin_1,Produit_3,4,À emporter
2024-02-08,Magasin_1,Produit_9,2,Sur place
2024-02-08,Magasin_2,Produit_7,7,Sur place
2024-02-08,Magasin_2,Produit_20,6,À emporter
2024-02-08,Magasin_2,Produit_1,7,À emporter
2024-02-08,Magasin_2,Produit_14,7,À emporter
2024-02-08,Magasin_2,Produit_12,3,Sur place
2024-02-08,Magasin_2,Produit_13,3,Sur place
2024-02-08,Magasin_2,Produit_6,4,Sur place
2024-02-08,Magasin_2,Produit_9,5,À emporter
2024-02-08,Magasin_2,Produit_15,2,Sur place
2024-02-08,Magasin_2,Produit_17,4,À emporter
2024-02-08,Magasin_3,Produit_13,7,À emporter
2024-02-08,Magasin_3,Produit_18,5,Sur place
2024-02-08,Magasin_3,Produit_4,6,À emporter
2024-02-08,Magasin_3,Produit_6,4,À emporter
2024-02-08,Magasin_3,Produit_12,9,Sur place
2024-02-08,Magasin_3,Produit_16,2,À emporter
2024-02-08,Magasin_3,Produit_11,6,Sur place
2024-02-08,Magasin_3,Produit_2,4,À emporter
2024-02-08,Magasin_3,Produit_17,3,Sur place
2024-02-08,Magasin_3,Produit_10,6,À emporter
2024-02-08,Magasin_4,Produit_15,7,À emporter
2024-02-08,Magasin_4,Produit_18,8,Sur place
2024-02-08,Magasin_4,Produit_11,9,Sur place
2024-02-08,Magasin_4,Produit_10,5,Sur place
2024-02-08,Magasin_4,Produit_2,4,Sur place
2024-02-08,Magasin_4,Produit_12,3,Sur place
2024-02-08,Magasin_4,Produit_4,7,Sur place
2024-02-08,Magasin_4,Produit_17,4,Sur place
2024-02-08,Magasin_4,Produit_13,8,Sur place
2024-02-08,Magasin_4,Produit_8,8,Sur place
2024-02-08,Magasin_5,Produit_9,1,Sur place
2024-02-08,Magasin_5,Produit_4,5,Sur place
2024-02-08,Magasin_5,Produit_7,4,À emporter
2024-02-08,Magasin_5,Produit_20,3,Sur place
2024-02-08,Magasin_5,Produit_11,2,Sur place
2024-02-08,Magasin_5,Produit_8,8,Sur place
2024-02-08,Magasin_5,Produit_12,8,À emporter
2024-02-08,Magasin_5,Produit_15,3,Sur place
2024-02-08,Magasin_5,Produit_18,4,Sur place
2024-02-08,Magasin_5,Produit_2,12,Sur place
2024-02-09,Magasin_1,Produit_9,3,À emporter
2024-02-09,Magasin_1,Produit_10,3,À emporter
2024-02-09,Magasin_1,Produit_13,4,À emporter
2024-02-09,Magasin_1,Produit_2,3,Sur place
2024-02-09,Magasin_1,Produit_15,4,Sur place
2024-02-09,Magasin_1,Produit_19,6,À emporter
2024-02-09,Magasin_1,Produit_20,4,Sur place
2024-02-09,Magasin_1,Produit_7,3,Sur place
2024-02-09,Magasin_1,Produit_12,8,Sur place
2024-02-09,Magasin_1,Produit_4,2,À emporter
2024-02-09,Magasin_2,Produit_8,3,À emporter
2024-02-09,Magasin_2,Produit_14,7,Sur place
2024-02-09,Magasin_2,Produit_2,3,À emporter
2024-02-09,Magasin_2,Produit_10,7,À emporter
2024-02-09,Magasin_2,Produit_20,5,À emporter
2024-02-09,Magasin_2,Produit_9,2,À emporter
2024-02-09,Magasin_2,Produit_17,9,Sur place
2024-02-09,Magasin_2,Produit_3,4,Sur place
2024-02-09,Magasin_2,Produit_5,3,À emporter
2024-02-09,Magasin_2,Produit_4,1,À emporter
2024-02-09,Magasin_3,Produit_20,2,À emporter
2024-02-09,Magasin_3,Produit_6,6,Sur place
2024-02-09,Magasin_3,Produit_4,10,Sur place
2024-02-09,Magasin_3,Produit_9,6,À emporter
2024-02-09,Magasin_3,Produit_14,6,À emporter
2024-02-09,Magasin_3,Produit_10,2,À emporter
2024-02-09,Magasin_3,Produit_1,4,À emporter
2024-02-09,Magasin_3,Produit_18,5,À emporter
2024-02-09,Magasin_3,Produit_15,8,Sur place
2024-02-09,Magasin_3,Produit_16,5,Sur place
2024-02-09,Magasin_4,Produit_16,3,À emporter
2024-02-09,Magasin_4,Produit_20,1,À emporter
2024-02-09,Magasin_4,Produit_8,7,Sur place
2024-02-09,Magasin_4,Produit_3,7,Sur place
2024-02-09,Magasin_4,Produit_9,4,À emporter
2024-02-09,Magasin_4,Produit_14,4,À emporter
2024-02-09,Magasin_4,Produit_6,4,Sur place
2024-02-09,Magasin_4,Produit_15,9,Sur place
2024-02-09,Magasin_4,Produit_7,1,Sur place
2024-02-09,Magasin_4,Produit_1,3,Sur place
2024-02-09,Magasin_5,Produit_8,4,À emporter
2024-02-09,Magasin_5,Produit_1,3,Sur place
2024-02-09,Magasin_5,Produit_12,3,À emporter
2024-02-09,Magasin_5,Produit_15,8,À emporter
2024-02-09,Magasin_5,Produit_14,11,Sur place
2024-02-09,Magasin_5,Produit_11,4,À emporter
2024-02-09,Magasin_5,Produit_10,2,Sur place
2024-02-09,Magasin_5,Produit_13,3,Sur place
2024-02-09,Magasin_5,Produit_17,4,À emporter
2024-02-09,Magasin_5,Produit_2,2,À emporter
2024-02-10,Magasin_1,Produit_11,7,Sur place
2024-02-10,Magasin_1,Produit_8,2,À emporter
2024-02-10,Magasin_1,Produit_3,11,Sur place
2024-02-10,Magasin_1,Produit_6,5,Sur place
2024-02-10,Magasin_1,Produit_2,5,Sur place
2024-02-10,Magasin_1,Produit_17,4,À emporter
2024-02-10,Magasin_1,Produit_12,4,À emporter
2024-02-10,Magasin_1,Produit_10,4,À emporter
2024-02-10,Magasin_1,Produit_9,3,Sur place
2024-02-10,Magasin_1,Produit_18,5,À emporter
2024-02-10,Magasin_2,Produit_9,9,À emporter
2024-02-10,Magasin_2,Produit_18,5,Sur place
2024-02-10,Magasin_2,Produit_13,2,À emporter
2024-02-10,Magasin_2,Produit_19,6,À emporter
2024-02-10,Magasin_2,Produit_7,7,Sur place
2024-02-10,Magasin_2,Produit_3,5,Sur place
2024-02-10,Magasin_2,Produit_11,7,À emporter
2024-02-10,Magasin_2,Produit_12,7,Sur place
2024-02-10,Magasin_2,Produit_8,8,Sur place
2024-02-10,Magasin_2,Produit_15,7,À emporter
2024-02-10,Magasin_3,Produit_9,3,À emporter
2024-02-10,Magasin_3,Produit_7,4,Sur place
2024-02-10,Magasin_3,Produit_19,4,À emporter
2024-02-10,Magasin_3,Produit_17,3,Sur place
2024-02-10,Magasin_3,Produit_1,7,À emporter
2024-02-10,Magasin_3,Produit_14,7,À emporter
2024-02-10,Magasin_3,Produit_20,3,Sur place
2024-02-10,Magasin_3,Produit_16,7,À emporter
2024-02-10,Magasin_3,Produit_15,8,Sur place
2024-02-10,Magasin_3,Produit_3,3,Sur place
2024-02-10,Magasin_4,Produit_20,4,À emporter
2024-02-10,Magasin_4,Produit_13,7,À emporter
2024-02-10,Magasin_4,Produit_4,1,À emporter
2024-02-10,Magasin_4,Produit_12,4,Sur place
2024-02-10,Magasin_4,Produit_3,2,À emporter
2024-02-10,Magasin_4,Produit_8,2,Sur place
2024-02-10,Magasin_4,Produit_15,5,À emporter
2024-02-10,Magasin_4,Produit_10,6,Sur place
2024-02-10,Magasin_4,Produit_18,5,À emporter
2024-02-10,Magasin_4,Produit_11,4,Sur place
2024-02-10,Magasin_5,Produit_9,5,Sur place
2024-02-10,Magasin_5,Produit_1,7,À emporter
2024-02-10,Magasin_5,Produit_2,4,Sur place
2024-02-10,Magasin_5,Produit_17,2,À emporter
2024-02-10,Magasin_5,Produit_20,9,À emporter
2024-02-10,Magasin_5,Produit_18,4,À emporter
2024-02-10,Magasin_5,Produit_3,3,Sur place
2024-02-10,Magasin_5,Produit_4,4,À emporter
2024-02-10,Magasin_5,Produit_15,4,À emporter
2024-02-10,Magasin_5,Produit_6,6,Sur place
2024-02-11,Magasin_1,Produit_16,4,Sur place
2024-02-11,Magasin_1,Produit_13,6,À emporter
2024-02-11,Magasin_1,Produit_14,9,Sur place
2024-02-11,Magasin_1,Produit_9,3,À emporter
2024-02-11,Magasin_1,Produit_7,3,À emporter
2024-02-11,Magasin_1,Produit_15,8,Sur place
2024-02-11,Magasin_1,Produit_18,6,Sur place
2024-02-11,Magasin_1,Produit_2,1,À emporter
2024-02-11,Magasin_1,Produit_11,7,À emporter
2024-02-11,Magasin_1,Produit_6,5,À emporter
2024-02-11,Magasin_2,Produit_20,7,À emporter
2024-02-11,Magasin_2,Produit_16,5,À emporter
2024-02-11,Magasin_2,Produit_15,2,Sur place
2024-02-11,Magasin_2,Produit_4,6,Sur place
2024-02-11,Magasin_2,Produit_17,7,À emporter
2024-02-11,Magasin_2,Produit_9,5,À emporter
2024-02-11,Magasin_2,Produit_18,6,Sur place
2024-02-11,Magasin_2,Produit_19,5,À emporter
2024-02-11,Magasin_2,Produit_14,6,Sur place
2024-02-11,Magasin_2,Produit_1,3,À emporter
2024-02-11,Magasin_3,Produit_15,4,Sur place
2024-02-11,Magasin_3,Produit_18,5,À emporter
2024-02-11,Magasin_3,Produit_12,8,Sur place
2024-02-11,Magasin_3,Produit_5,10,Sur place
2024-02-11,Magasin_3,Produit_7,5,À emporter
2024-02-11,Magasin_3,Produit_1,3,À emporter
2024-02-11,Magasin_3,Produit_11,7,Sur place
2024-02-11,Magasin_3,Produit_6,2,Sur place
2024-02-11,Magasin_3,Produit_4,6,À emporter
2024-02-11,Magasin_3,Produit_16,6,À emporter
2024-02-11,Magasin_4,Produit_1,6,À emporter
2024-02-11,Magasin_4,Produit_14,5,À emporter
2024-02-11,Magasin_4,Produit_5,0,Sur place
2024-02-11,Magasin_4,Produit_17,6,À emporter
2024-02-11,Magasin_4,Produit_19,4,Sur place
2024-02-11,Magasin_4,Produit_3,6,Sur place
2024-02-11,Magasin_4,Produit_15,3,À emporter
2024-02-11,Magasin_4,Produit_7,6,Sur place
2024-02-11,Magasin_4,Produit_18,3,Sur place
2024-02-11,Magasin_4,Produit_20,5,À emporter
2024-02-11,Magasin_5,Produit_15,2,Sur place
2024-02-11,Magasin_5,Produit_6,4,À emporter
2024-02-11,Magasin_5,Produit_12,7,Sur place
2024-02-11,Magasin_5,Produit_3,6,Sur place
